no_of_dependents, education, self_employed, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value, loan_status
2,0,0,2500000.0,7000000.0,20,547.0,800000.0,1200000.0,5200000.0,2300000.0,1
2,1,1,3700000.0,13900000.0,2,405.0,5900000.0,3200000.0,9100000.0,5500000.0,0
5,0,0,1100000.0,4000000.0,16,498.0,400000.0,1300889.8674519164,2300000.0,700000.0,1
5,0,0,6500000.0,24800000.0,8,779.0,7000000.0,9600000.0,15700000.0,8800000.0,0
0,1,1,8200000.0,23958929.59115979,8,403.0,11500000.0,8800000.0,19000000.0,6100000.0,1
2,1,0,5000000.0,12400000.0,8,709.0,11300000.0,6800000.0,13300000.0,4200000.0,0
1,1,0,1500000.0,6000000.0,6,507.0,2600000.0,2700000.0,4800000.0,1900000.0,1
5,1,0,3700000.0,9100000.0,18,368.0,3400000.0,2400000.0,8400000.0,3300000.0,1
3,0,1,4100000.0,14600000.0,16,760.0,4700000.0,6600000.0,14900000.0,3000000.0,0
2,1,0,7200000.0,16800000.0,6,796.0,6600000.0,6100000.0,14400000.0,9800000.0,0
1,0,0,2000000.0,5000000.0,6,684.8343794861,500000.0,2900000.0,5800000.0,1500000.0,0
3,1,0,2000000.0,4700000.0,14,673.0,800000.0,3400000.0,5900000.0,1500000.0,0
1,0,1,5100000.0,11500000.0,4,747.0,5000000.0,8900000.0,14100000.0,7000000.0,0
1,1,0,6000000.0,13600000.0,12,589.0,9000000.0,300000.0,12600000.0,7100000.0,0
1,0,0,4900000.0,18100000.0,8,382.0,13600000.0,400000.0,15500000.0,2400000.0,1
3,1,1,900000.0,2300000.0,12,698.7728155536183,1300000.0,1154873.5349317053,3300000.0,1100000.0,0
1,0,1,7500000.0,25000000.0,18,628.0,3500000.0,2200000.0,21700000.0,4700000.0,0
2,0,0,6400000.0,25000000.0,12,667.0,13500000.0,5500000.0,25500000.0,5400000.0,0
2,0,1,8700000.0,26400000.0,2,778.0,8500000.0,2400000.0,28800000.0,10300000.0,0
4,0,1,7300000.0,17200000.0,18,831.0,18500000.0,4300000.0,23000000.0,5200000.0,0
5,0,0,7400000.0,27100000.0,4,662.6587728148196,19800000.0,7855516.865893276,25200000.0,9400000.0,0
2,0,0,2700000.0,9300000.0,16,656.0,7700000.0,2500000.0,6400000.0,3600000.0,0
3,0,0,3400000.0,8900000.0,6,685.3491087121158,4200000.0,4800000.0,10200000.0,4200000.0,0
3,1,1,2100000.0,7400000.0,4,672.2468751442977,3300000.0,2700000.0,6300000.0,2200000.0,0
2,1,0,3100000.0,10500000.0,10,751.0,5500000.0,5900000.0,9000000.0,1600000.0,0
5,1,0,4700000.0,17400000.0,2,523.0,10600000.0,7000000.0,10900000.0,5200000.0,0
5,0,0,3100000.0,10500000.0,6,584.0,7700000.0,2100000.0,10900000.0,2900000.0,0
2,1,0,5700000.0,20400000.0,2,630.0,3000000.0,3100000.0,22600000.0,2900000.0,0
3,0,1,2300000.0,8000000.0,14,472.0,4400000.0,3300000.0,7700000.0,1800000.0,1
0,1,1,6600000.0,18500000.0,16,802.0,14600000.0,1100000.0,21800000.0,9700000.0,0
2,0,1,2700000.0,6400000.0,18,547.0,5000000.0,1700000.0,9200000.0,1700000.0,1
1,1,1,800000.0,2800000.0,16,726.0,2000000.0,1300000.0,3100000.0,1200000.0,0
1,0,0,6600000.0,18500000.0,8,712.0,2300000.0,3200000.0,24400000.0,7600000.0,0
3,0,0,3900000.0,10700000.0,6,790.0,10600000.0,1900000.0,12500000.0,2700000.0,0
5,1,0,5057009.565807873,15072378.246847466,16,396.0,7141607.370243214,4754356.095501831,15174678.648955666,4921123.588733479,1
3,0,0,2000000.0,4200000.0,6,831.0,1300000.0,1700000.0,6900000.0,1200000.0,0
2,0,1,9100000.0,20900000.0,20,632.0,4200000.0,400000.0,30000000.0,7937662.675304884,0
3,0,0,4700000.0,10800000.0,8,527.0,13300000.0,3100000.0,13600000.0,4800000.0,1
3,1,1,3200000.0,11100000.0,6,708.0,8900000.0,5700000.0,8100000.0,1500000.0,0
2,1,0,1700000.0,4200000.0,14,829.0,2498343.1410668036,1600000.0,4600000.0,1600000.0,0
1,1,0,2600000.0,8100000.0,12,854.0,4500000.0,5100000.0,6300000.0,2500000.0,0
3,1,1,2700000.0,6700000.0,14,705.9247194733678,2400000.0,4200000.0,6000000.0,2000000.0,0
0,1,1,3600000.0,13400000.0,6,589.0,3600000.0,3569745.880405584,11200000.0,4000000.0,0
4,0,1,7200000.0,26000000.0,6,571.0,4700000.0,6347409.655528653,22600000.0,4200000.0,0
2,1,1,2500000.0,6400000.0,6,708.0,6900000.0,200000.0,9900000.0,3500000.0,0
2,1,0,5500000.0,19600000.0,16,450.09731644499465,2400000.0,4800000.0,10900000.0,3700000.0,1
3,0,1,9200000.0,26957698.85736259,8,564.0,20800000.0,8640700.740160948,29800000.0,8968207.909245476,0
3,1,0,9000000.0,19000000.0,8,693.0,18300000.0,4500000.0,29600000.0,7200000.0,0
4,1,1,5900000.0,15000000.0,14,626.0,16400000.0,4600000.0,17600000.0,8200000.0,0
4,0,0,5600000.0,15600000.0,12,470.0,9900000.0,10700000.0,14600000.0,7000000.0,1
2,1,1,3200000.0,12500000.0,8,849.0,400000.0,5300000.0,10400000.0,4400000.0,0
5,1,0,9100000.0,27800000.0,16,547.0,12120531.258691557,7000000.0,26818028.444354862,9400000.0,1
0,1,1,4600000.0,15100000.0,2,417.0,5600000.0,3900000.0,11800000.0,6600000.0,0
4,0,0,7300000.0,14900000.0,2,358.0,13600000.0,12300000.0,20400000.0,7300000.0,1
5,1,1,1300000.0,3100000.0,16,826.0,2234071.7389680343,1700000.0,5100000.0,1400000.0,0
0,1,0,1800000.0,4200000.0,6,836.0,1300000.0,1900000.0,6800000.0,2000000.0,0
3,0,0,5084887.969043919,14980662.981221993,10,509.0,400000.0,300000.0,14584067.958463626,4656462.814250767,1
2,1,1,5700000.0,20500000.0,20,581.0,15200000.0,7800000.0,11400000.0,8500000.0,0
4,0,0,5053378.417915096,15174986.061877726,4,359.0,7267202.443517933,4799911.687331513,15217850.527826011,4808093.222680827,0
5,0,1,2100000.0,7100000.0,10,517.0,1200000.0,2900000.0,5400000.0,1400000.0,1
1,1,1,5700000.0,20100000.0,14,442.0,11700000.0,7300000.0,17900000.0,6500000.0,1
1,1,1,1100000.0,2700000.0,16,346.0,1900000.0,300000.0,2200000.0,800000.0,1
5,0,0,9300000.0,27239753.394108534,6,742.0,4200000.0,600000.0,26031263.052855734,8200000.0,0
1,0,1,3500000.0,8100000.0,10,626.0,7100000.0,5500000.0,7200000.0,2900000.0,0
0,1,1,8200000.0,28800000.0,4,619.0,9000000.0,1100000.0,23000000.0,6300000.0,0
2,1,1,7500000.0,17900000.0,20,734.0,9100000.0,5500000.0,23000000.0,4900000.0,0
1,0,1,7000000.0,25600000.0,6,420.0,15100000.0,11500000.0,15300000.0,8700000.0,1
5,1,1,3900000.0,8300000.0,18,600.0,3900000.0,600000.0,10400000.0,5600000.0,0
3,0,1,4700000.0,13200000.0,12,440.0,4000000.0,3300000.0,16600000.0,4300000.0,1
5,1,1,1700000.0,5200000.0,16,820.0,1700000.0,1200000.0,4000000.0,1000000.0,0
0,0,0,2500000.0,7800000.0,8,437.0,5800000.0,2752864.2441234267,5800000.0,3300000.0,1
1,1,1,5014884.232253619,14931893.689213531,12,468.0,700000.0,4092309.8563113795,14792107.291049989,4747271.482404651,1
0,1,1,2400000.0,9100000.0,8,368.0,2200000.0,200000.0,5600000.0,3300000.0,1
4,0,0,5700000.0,21900000.0,2,657.9953164394065,3200000.0,1700000.0,14400000.0,6100000.0,0
1,0,0,5029952.632896966,15146521.833511781,4,816.0,6927111.699794368,12200000.0,26100000.0,8500000.0,0
5,0,0,9000000.0,26371620.86437071,4,773.0,10600000.0,4100000.0,18900000.0,7904174.513769778,0
3,1,0,800000.0,3000000.0,14,576.0,1200000.0,1300000.0,2600000.0,954923.1095825025,0
1,0,0,1600000.0,4500000.0,14,673.0,1900000.0,2700000.0,3700000.0,1300000.0,0
0,0,1,5007470.482626607,15184384.255363196,20,760.0,6910754.092133728,9400000.0,15574335.858379345,5127069.405456655,0
5,1,1,2900000.0,7500000.0,12,678.0,3400000.0,3000000.0,10900000.0,3700000.0,0
4,1,1,3900000.0,12000000.0,14,701.2738182417711,6000000.0,4700000.0,12900000.0,5200000.0,0
0,0,1,3300000.0,9000000.0,18,754.0,6100000.0,3900000.0,6900000.0,4700000.0,0
3,0,1,700000.0,2200000.0,8,617.0,1600000.0,400000.0,2400000.0,900000.0,0
3,1,1,8400000.0,29500000.0,20,661.0,14600000.0,3400000.0,28900000.0,10900000.0,0
1,0,1,4000000.0,12100000.0,12,356.0,10500000.0,2500000.0,15600000.0,5000000.0,1
0,1,1,1900000.0,6300000.0,16,811.0,1100000.0,1976345.3255738765,5100000.0,1900000.0,0
0,1,0,3900000.0,14600000.0,2,730.0,9200000.0,4000000.0,14600000.0,5400000.0,0
5,1,0,7400000.0,18000000.0,2,792.0,5300000.0,9400000.0,19900000.0,5300000.0,0
5,1,1,5900000.0,16000000.0,6,798.0,15900000.0,5000000.0,12300000.0,3100000.0,0
2,1,0,1400000.0,2900000.0,12,490.0,600000.0,1600000.0,5500000.0,1300000.0,1
2,0,1,1800000.0,5500000.0,6,448.0,2900000.0,300000.0,5600000.0,1300000.0,1
0,0,1,1000000.0,3100000.0,6,525.0,1900000.0,1700000.0,2800000.0,1400000.0,1
1,0,0,7400000.0,19200000.0,20,415.0,2200000.0,4800000.0,29200000.0,7000000.0,1
5,0,0,2700000.0,10600000.0,16,496.0,800000.0,2900000.0,9700000.0,2400000.0,1
1,1,1,3600000.0,13100000.0,8,543.0,2900000.0,3399387.135196272,9900000.0,2700000.0,1
5,0,0,7000000.0,18400000.0,12,520.0,4700000.0,11900000.0,17000000.0,3800000.0,1
4,1,1,5000000.0,18000000.0,14,441.797607960235,5300000.0,5600000.0,12800000.0,3300000.0,1
2,0,0,1800000.0,5700000.0,14,502.0,1400000.0,1100000.0,4400000.0,1300000.0,1
2,0,1,4700000.0,12000000.0,6,505.0,3400000.0,3800000.0,18000000.0,2300000.0,1
2,1,1,6700000.0,23100000.0,4,664.9259804420415,14400000.0,7100000.0,24300000.0,10000000.0,0
5,1,0,5800000.0,17500000.0,10,719.0,5800000.0,1900000.0,12400000.0,3100000.0,0
0,0,1,5900000.0,22700000.0,18,855.0,13400000.0,6300000.0,14500000.0,4000000.0,0
4,1,0,6000000.0,15800000.0,18,593.0,6800000.0,4800000.0,13200000.0,6400000.0,0
1,1,1,700000.0,2660554.3702838738,10,523.0,700000.0,1100000.0,2769575.1992819402,900000.0,1
0,1,1,3700000.0,13100000.0,14,385.0,10600000.0,6800000.0,9200000.0,4900000.0,1
0,0,1,7100000.0,19300000.0,6,783.0,3900000.0,4800000.0,21800000.0,5000000.0,0
5,0,1,1100000.0,3900000.0,2,538.0,400000.0,1300000.0,4300000.0,1600000.0,0
3,1,1,5032392.723132822,20100000.0,2,506.0,16800000.0,800000.0,16309645.315403812,11000000.0,1
4,1,1,2200000.0,8600000.0,2,461.0,1400000.0,3000000.0,4700000.0,2100000.0,0
4,1,1,5500000.0,20000000.0,8,666.0,3800000.0,4700000.0,18000000.0,7900000.0,0
3,1,1,4400000.0,16300000.0,20,561.0,5500000.0,8000000.0,12000000.0,4000000.0,0
5,1,0,5000000.0,10800000.0,10,345.0,12300000.0,5000000.0,14100000.0,6300000.0,1
4,1,1,6100000.0,12500000.0,14,862.0,11300000.0,1500000.0,21900000.0,6800000.0,0
3,1,0,8100000.0,22300000.0,10,686.0,20400000.0,8700000.0,19200000.0,6200000.0,0
4,0,1,7000000.0,19600000.0,8,708.0,17600000.0,2600000.0,24300000.0,4500000.0,0
4,1,0,5600000.0,14800000.0,20,656.0,9600000.0,9200000.0,11600000.0,6500000.0,0
4,0,0,1800000.0,7000000.0,14,743.0,2600000.0,1000000.0,4500000.0,1500000.0,0
2,0,0,3600000.0,12100000.0,14,408.0,10100000.0,4200000.0,13000000.0,5400000.0,1
5,0,0,600000.0,2249280.9944918356,14,408.0,1000000.0,300000.0,2488368.426811431,900000.0,1
1,0,1,4900000.0,16500000.0,12,439.0,7500000.0,1400000.0,10300000.0,7200000.0,1
3,0,1,3000000.0,7100000.0,6,415.0,2000000.0,5700000.0,9500000.0,2500000.0,1
0,1,1,3800000.0,10600000.0,12,490.0,3300000.0,6500000.0,14400000.0,3100000.0,1
1,0,1,7600000.0,30000000.0,16,685.3399880146894,13300000.0,3600000.0,17200000.0,10800000.0,0
4,0,0,7800000.0,25400000.0,18,425.0,3000000.0,6560272.746293277,30500000.0,7200000.0,1
0,0,0,6800000.0,21700000.0,20,730.0,17500000.0,1300000.0,18600000.0,3600000.0,0
4,0,1,5900000.0,17300000.0,20,657.0,1500000.0,5600000.0,13000000.0,4100000.0,0
2,1,0,4900000.0,16800000.0,10,480.0,2200000.0,8900000.0,12600000.0,2700000.0,1
3,1,1,1100000.0,3100000.0,16,356.0,1300000.0,1171137.0397888152,3000000.0,1600000.0,1
1,1,1,4974431.3055984825,15161693.519083107,12,629.0,6804069.4035092015,4100000.0,29800000.0,5637102.834176183,0
1,0,1,1200000.0,4700000.0,2,667.0,1100000.0,300000.0,4200000.0,800000.0,0
0,1,0,4700000.0,11500000.0,18,559.0,7500000.0,4456529.984024512,18700000.0,2600000.0,0
4,0,0,6700000.0,16000000.0,4,791.0,8576423.643462323,13000000.0,20700000.0,5200000.0,0
0,1,1,3700000.0,11300000.0,6,538.0,6200000.0,400000.0,10400000.0,5400000.0,1
2,0,0,7400000.0,16000000.0,20,358.0,16700000.0,5500000.0,26800000.0,4300000.0,1
2,1,0,3300000.0,11700000.0,14,439.0,4000000.0,6300000.0,8300000.0,1700000.0,1
2,0,1,4800000.0,15300000.0,12,503.0,3300000.0,4000000.0,12000000.0,4300000.0,1
4,0,1,4600000.0,11900000.0,6,810.0,11200000.0,8200000.0,17500000.0,5200000.0,0
1,0,1,8000000.0,30600000.0,14,428.9858846673675,12700000.0,13100000.0,23900000.0,6800000.0,1
0,1,0,4100000.0,8800000.0,18,472.4908827383019,10900000.0,6400000.0,8600000.0,3500000.0,1
4,1,0,2600000.0,7200000.0,16,612.0,1300000.0,1000000.0,5800000.0,1400000.0,0
3,1,0,1300000.0,5000000.0,6,686.0,2700000.0,2000000.0,4100000.0,900000.0,0
0,0,1,2300000.0,4900000.0,12,409.0,3300000.0,2400000.0,4700000.0,3200000.0,1
5,0,0,5101261.6794028515,14969662.583242072,6,492.0,800000.0,300000.0,14648081.038002204,4683731.677961869,1
0,0,1,7000000.0,21700000.0,20,498.0,6600000.0,5500000.0,14700000.0,3900000.0,1
3,1,1,4400000.0,10900000.0,18,611.0,8600000.0,6300000.0,8800000.0,3000000.0,0
5,1,1,5100000.0,11800000.0,6,776.0,7600000.0,400000.0,10500000.0,4400000.0,0
1,1,0,5900000.0,13000000.0,6,779.0,10800000.0,11600000.0,13100000.0,6600000.0,0
3,0,1,7800000.0,27200000.0,16,560.0,3600000.0,8100000.0,21800000.0,8600000.0,0
4,0,1,2200000.0,5100000.0,6,430.83126513547523,3200000.0,2600000.0,6600000.0,3100000.0,1
4,1,0,5400000.0,12600000.0,18,786.0,300000.0,2500000.0,21000000.0,6600000.0,0
1,1,0,7400000.0,29100000.0,8,597.0,12100000.0,4800000.0,16300000.0,7000000.0,0
4,0,0,5800000.0,12000000.0,12,811.0,9400000.0,8800000.0,14200000.0,3100000.0,0
1,0,1,5800000.0,13000000.0,12,862.0,11300000.0,8400000.0,12000000.0,3900000.0,0
3,1,1,4800000.0,14200000.0,12,369.0,3200000.0,200000.0,14000000.0,3000000.0,1
1,1,1,7400000.0,23900000.0,4,687.0,20800000.0,10900000.0,26100000.0,5600000.0,0
0,1,1,5007075.637247576,19600000.0,12,500.0,7538899.403270543,700000.0,15726699.546248479,10900000.0,1
2,1,1,4983374.681124796,15126216.769869268,6,746.0,400000.0,4206756.9265445275,14547611.422844484,4699272.281649303,0
4,1,0,700000.0,2100000.0,14,619.0,1900000.0,700000.0,2400000.0,1000000.0,0
2,1,0,7600000.0,16700000.0,20,692.0,9900000.0,9600000.0,25100000.0,7400000.0,0
1,1,1,1400000.0,3300000.0,18,463.80311109493687,900000.0,1500000.0,3000000.0,700000.0,1
2,1,1,3800000.0,15000000.0,14,730.0,10800000.0,2900000.0,10700000.0,3600000.0,0
3,1,0,2700000.0,10800000.0,6,480.0,4400000.0,3061790.5612579603,10300000.0,3500000.0,1
2,1,1,5000000.0,10700000.0,2,753.0,12600000.0,9000000.0,11500000.0,5700000.0,0
4,0,1,9000000.0,28900000.0,6,637.0,11300000.0,1200000.0,26255758.23635767,4800000.0,0
3,0,0,3700000.0,9000000.0,6,483.0,9300000.0,400000.0,9900000.0,3600000.0,1
4,1,1,4999370.131310306,15130204.647001293,4,673.4604849494918,700000.0,4222596.319017307,14620083.852871487,4717185.952610342,0
4,0,0,1800000.0,4100000.0,8,777.0,2200000.0,2500000.0,3600000.0,1900000.0,0
2,0,0,7900000.0,17700000.0,4,402.0,20900000.0,11800000.0,25600000.0,8400000.0,1
4,0,1,2100000.0,7700000.0,8,493.0,4300000.0,400000.0,4400000.0,1300000.0,1
0,0,1,900000.0,3100000.0,4,355.0,1700000.0,1141707.6247047617,3000000.0,500000.0,0
3,0,0,5042922.001695089,23600000.0,18,557.0,18300000.0,8600000.0,23000000.0,9100000.0,0
0,1,1,5600000.0,20000000.0,20,606.0,7100000.0,500000.0,20000000.0,7600000.0,0
1,1,1,6000000.0,12200000.0,16,743.0,8800000.0,2600000.0,20600000.0,2900000.0,0
5,1,0,5700000.0,18400000.0,4,579.0,12800000.0,4000000.0,17200000.0,4900000.0,0
0,0,1,9000000.0,26524098.445081115,20,734.0,2800000.0,5900000.0,25300000.0,10300000.0,0
0,0,0,7300000.0,16100000.0,2,490.0,7600000.0,1400000.0,21800000.0,10700000.0,1
5,0,0,5300000.0,20500000.0,16,802.0,11200000.0,7100000.0,21100000.0,4100000.0,0
1,1,1,3500000.0,7400000.0,16,867.0,500000.0,6600000.0,9500000.0,2100000.0,0
0,1,0,1000000.0,2200000.0,12,450.6370816928628,2200000.0,400000.0,3700000.0,1400000.0,1
0,1,0,5100000.0,19900000.0,12,867.0,1800000.0,7100000.0,18300000.0,5700000.0,0
0,0,1,2900000.0,9900000.0,8,428.2967064115352,1800000.0,4500000.0,11200000.0,3700000.0,1
3,1,0,7600000.0,19100000.0,14,762.0,14800000.0,7099236.296811279,23500000.0,7300000.0,0
5,1,1,6000000.0,14700000.0,18,462.0,15400000.0,9700000.0,13800000.0,3500000.0,1
1,0,0,6300000.0,18200000.0,18,849.0,4300000.0,5800000.0,15500000.0,5200000.0,0
3,1,0,1900000.0,7400000.0,18,592.0,2300000.0,3000000.0,6000000.0,1800000.0,0
4,0,0,600000.0,2181658.0370439272,4,507.0,1908852.998972424,300000.0,2508553.453548397,883953.7101106083,1
2,1,1,4100000.0,11400000.0,14,505.0,8100000.0,7500000.0,10100000.0,5500000.0,1
0,1,1,800000.0,3200000.0,8,467.0,900000.0,400000.0,3100000.0,800000.0,1
2,1,0,6600000.0,22900000.0,16,543.0,2500000.0,11000000.0,26300000.0,8500000.0,1
4,0,1,5040217.903344472,15162383.459403358,12,674.0,600000.0,4120338.914923815,14837047.271948695,4814426.908191491,0
3,0,0,6100000.0,13500000.0,2,717.0,15700000.0,4200000.0,16100000.0,3400000.0,0
5,1,1,4800000.0,17000000.0,10,666.0,6800000.0,5400000.0,12400000.0,2900000.0,0
4,1,0,4500000.0,17300000.0,18,830.0,6615466.3224183135,4200000.0,12000000.0,2500000.0,0
2,0,0,3800000.0,9400000.0,16,383.0,8300000.0,500000.0,9200000.0,2300000.0,1
2,0,1,7000000.0,18900000.0,8,584.0,13000000.0,13600000.0,20600000.0,5000000.0,0
2,1,0,4400000.0,14200000.0,18,799.0,6300000.0,7800000.0,10800000.0,2400000.0,0
5,0,0,5300000.0,19400000.0,6,510.0,14700000.0,7000000.0,13600000.0,3700000.0,1
0,1,1,2600000.0,5900000.0,6,572.0,5800000.0,3100000.0,7300000.0,3800000.0,0
3,1,0,3300000.0,13100000.0,2,554.0,6000000.0,2500000.0,6700000.0,3800000.0,0
1,1,1,1200000.0,4800000.0,6,344.0,2900000.0,1700000.0,3200000.0,1300000.0,1
3,0,0,4300000.0,8600000.0,8,697.9875016303989,9100000.0,5200000.0,15000000.0,5500000.0,0
0,1,1,8400000.0,27200000.0,10,514.0,2500000.0,6400000.0,20100000.0,7200000.0,1
0,0,0,600000.0,1800000.0,18,796.0,1000000.0,700000.0,2149731.4611756187,500000.0,0
2,0,1,4700000.0,16200000.0,12,802.0,2300000.0,5400000.0,14800000.0,6700000.0,0
3,0,0,4200000.0,12500000.0,20,375.0,1300000.0,5100000.0,10900000.0,2400000.0,1
2,0,0,4300000.0,14700000.0,2,665.788621365112,4100000.0,7300000.0,13900000.0,4400000.0,0
0,1,0,800000.0,2900000.0,2,439.0,1702701.8498912868,900000.0,2700000.0,1200000.0,0
0,1,1,9300000.0,27083185.918986745,8,438.0,12149211.33413171,6400000.0,27126579.684987415,8641149.706010964,1
5,1,0,6200000.0,13700000.0,2,468.0,3300000.0,12300000.0,13900000.0,5500000.0,1
3,0,1,3500000.0,10200000.0,12,645.0,10400000.0,5700000.0,10000000.0,2400000.0,0
2,0,1,3600000.0,9200000.0,18,700.0,4400000.0,1800000.0,10700000.0,3500000.0,0
5,0,1,5087722.904658805,14972048.255879648,16,348.0,3500000.0,2200000.0,15041007.63179177,4852624.776812781,1
5,0,1,600000.0,2522377.1553643662,10,689.4703522579651,1400000.0,400000.0,2000000.0,700000.0,0
0,1,1,3800000.0,14900000.0,6,670.1968800208965,7800000.0,600000.0,12400000.0,2800000.0,0
3,0,1,1400000.0,3500000.0,12,610.0,1200000.0,600000.0,3800000.0,1400000.0,0
1,1,0,6300000.0,23900000.0,4,742.0,1500000.0,7100000.0,21800000.0,4300000.0,0
1,1,1,2800000.0,6600000.0,18,801.0,4000000.0,4900000.0,7100000.0,3700000.0,0
4,0,1,5400000.0,17100000.0,2,533.0,13800000.0,5100000.0,12200000.0,4700000.0,0
3,1,1,6300000.0,23900000.0,16,656.0,12700000.0,9300000.0,15200000.0,5100000.0,0
3,0,1,3900000.0,14300000.0,18,785.0,10900000.0,7600000.0,13900000.0,4900000.0,0
2,0,1,4200000.0,15700000.0,2,332.0,7000000.0,700000.0,13300000.0,3000000.0,0
0,0,0,3100000.0,8100000.0,18,768.0,400000.0,1600000.0,11600000.0,2400000.0,0
1,0,0,3400000.0,8600000.0,6,640.0,7700000.0,1000000.0,7800000.0,4400000.0,0
4,1,0,1500000.0,3100000.0,6,688.3361695007677,2368549.920787301,2800000.0,3800000.0,1900000.0,0
3,1,1,900000.0,2000000.0,18,772.0,2300000.0,700000.0,3500000.0,800000.0,0
4,0,1,7800000.0,25600000.0,4,665.0,1000000.0,2300000.0,27300000.0,8200000.0,0
1,1,1,3500000.0,10500000.0,20,454.0,8300000.0,4000000.0,7600000.0,2100000.0,1
1,1,0,8400000.0,24946643.640450843,14,698.0,20600000.0,5900000.0,17300000.0,7555266.024478093,0
4,1,1,6400000.0,21300000.0,20,332.0,3600000.0,9100000.0,16200000.0,8000000.0,1
1,1,0,5027666.486650819,28300000.0,6,536.0,18700000.0,9300000.0,27300000.0,6000000.0,1
5,1,1,2100000.0,6500000.0,10,796.0,2400000.0,2800000.0,7300000.0,2700000.0,0
2,1,1,6000000.0,19900000.0,8,486.0,12100000.0,8100000.0,20100000.0,6600000.0,1
0,1,1,8300000.0,16800000.0,18,422.0,8000000.0,10600000.0,23300000.0,7256644.952520495,1
1,1,1,5300000.0,18500000.0,6,501.0,6700000.0,8600000.0,16600000.0,4300000.0,1
1,1,1,4975944.346292176,23500000.0,4,666.0,15100000.0,9400000.0,23300000.0,8000000.0,0
3,1,1,8200000.0,16500000.0,18,371.0,19000000.0,1200000.0,18500000.0,8200000.0,1
5,0,0,3400000.0,6900000.0,14,460.8664697983156,1800000.0,400000.0,10300000.0,3800000.0,1
5,0,0,2800000.0,11000000.0,12,753.0,3900000.0,4600000.0,10700000.0,2400000.0,0
0,1,1,2400000.0,5200000.0,16,740.0,6300000.0,1000000.0,7500000.0,2900000.0,0
1,0,0,8200000.0,24000000.0,4,366.0,10900000.0,7302075.410574755,25200000.0,10400000.0,1
4,1,0,4200000.0,11100000.0,8,526.0,11600000.0,200000.0,16800000.0,4900000.0,1
4,0,1,5500000.0,14800000.0,10,354.0,16000000.0,3400000.0,21200000.0,7700000.0,1
5,1,1,2900000.0,6300000.0,6,719.0,7900000.0,1600000.0,8000000.0,1600000.0,0
5,1,0,6300000.0,20100000.0,12,774.0,15600000.0,11800000.0,16200000.0,5800000.0,0
5,1,1,5004530.905102384,29100000.0,18,732.0,4700000.0,7400000.0,18260394.695175648,6275952.230557634,0
1,1,0,6500000.0,16000000.0,6,862.0,2000000.0,5418683.895139473,24000000.0,9700000.0,0
5,1,0,4900000.0,10800000.0,18,613.0,6800000.0,800000.0,14500000.0,5300000.0,0
5,0,1,6900000.0,16500000.0,6,447.0,4100000.0,400000.0,14100000.0,6600000.0,1
4,1,1,1100000.0,3000000.0,4,730.0,300000.0,600000.0,3600000.0,1100000.0,0
2,1,1,7800000.0,29600000.0,14,568.0,11107760.441614255,8600000.0,27000000.0,7200000.0,0
2,0,1,8200000.0,23600000.0,6,495.0,11057472.589577377,10600000.0,27200000.0,6100000.0,1
5,1,1,6700000.0,23600000.0,14,854.0,3000000.0,3300000.0,19400000.0,7500000.0,0
3,0,1,7400000.0,15200000.0,10,548.0,16700000.0,12800000.0,19300000.0,4800000.0,1
1,1,0,1200000.0,2700000.0,14,779.0,600000.0,2200000.0,2400000.0,600000.0,0
0,1,0,4980161.485336486,24800000.0,2,564.0,17400000.0,6344489.467221795,19600000.0,5951602.530607718,0
5,1,1,4000000.0,8200000.0,2,571.0,3500000.0,7700000.0,9500000.0,4400000.0,0
0,1,1,8600000.0,25439718.3694041,8,778.0,11090306.180919398,7647522.812832227,25151467.636147343,11000000.0,0
4,0,1,9100000.0,28400000.0,12,808.0,12247078.82192254,11800000.0,19300000.0,9700000.0,0
0,1,1,7100000.0,18600000.0,20,770.0,19200000.0,13100000.0,23100000.0,5100000.0,0
0,1,0,9000000.0,28400000.0,4,612.0,11805269.306751747,7200000.0,26900000.0,8491175.117084395,0
3,0,1,1400000.0,2700000.0,14,819.0,1200000.0,1500000.0,4000000.0,1300000.0,0
1,0,0,8800000.0,20200000.0,6,627.0,10807927.105848078,7449952.768967127,17600000.0,7284165.791215652,0
3,1,1,5400000.0,14700000.0,4,359.0,12300000.0,9900000.0,15100000.0,6100000.0,1
1,0,0,6100000.0,19100000.0,6,341.0,5700000.0,5900000.0,12400000.0,6300000.0,1
1,0,0,1000000.0,3600000.0,4,570.0,1000000.0,1300000.0,3700000.0,1000000.0,0
3,0,1,7700000.0,18100000.0,20,736.0,7800000.0,6246834.64501236,29100000.0,10000000.0,0
1,0,1,6100000.0,12900000.0,2,426.92798952314587,8900000.0,7500000.0,15600000.0,7200000.0,1
2,1,1,7700000.0,21000000.0,12,420.0,16100000.0,4300000.0,27400000.0,10500000.0,1
4,0,1,4700000.0,12000000.0,2,416.0,5800000.0,8200000.0,13000000.0,6800000.0,1
2,0,1,9100000.0,26782741.44102013,20,836.0,11901642.61583021,10900000.0,30600000.0,9900000.0,0
0,0,1,5800000.0,12700000.0,12,528.0,8400000.0,7300000.0,19600000.0,7600000.0,1
4,1,0,8500000.0,24900000.0,2,405.0,1900000.0,400000.0,21700000.0,7382076.992184255,1
